geo_id,name,median_rent,median_income,total_renters,pct_burdened,tract,county,rent_to_income
1400000US17031220400,Census Tract 2204; Cook County; Illinois,2073.0,126273.0,703,45.8,2204,Cook County,19.7
1400000US17031220500,Census Tract 2205; Cook County; Illinois,2245.0,102552.0,905,40.8,2205,Cook County,26.3
1400000US17031220601,Census Tract 2206.01; Cook County; Illinois,1781.0,134000.0,446,28.3,2206.01,Cook County,15.9
1400000US17031220602,Census Tract 2206.02; Cook County; Illinois,1638.0,77650.0,1979,31.9,2206.02,Cook County,25.3
1400000US17031220701,Census Tract 2207.01; Cook County; Illinois,1681.0,77904.0,855,44.3,2207.01,Cook County,25.9
1400000US17031220702,Census Tract 2207.02; Cook County; Illinois,1516.0,84167.0,1102,30.5,2207.02,Cook County,21.6
1400000US17031220901,Census Tract 2209.01; Cook County; Illinois,1670.0,96458.0,672,49.0,2209.01,Cook County,20.8
1400000US17031220902,Census Tract 2209.02; Cook County; Illinois,1431.0,82104.0,591,37.7,2209.02,Cook County,20.9
1400000US17031221000,Census Tract 2210; Cook County; Illinois,1804.0,91914.0,851,24.4,2210,Cook County,23.6
1400000US17031221100,Census Tract 2211; Cook County; Illinois,1539.0,104342.0,1178,26.1,2211,Cook County,17.7
1400000US17031221200,Census Tract 2212; Cook County; Illinois,1846.0,127795.0,742,32.3,2212,Cook County,17.3
1400000US17031221300,Census Tract 2213; Cook County; Illinois,1692.0,89158.0,1124,37.4,2213,Cook County,22.8
1400000US17031221400,Census Tract 2214; Cook County; Illinois,2054.0,100565.0,1088,48.8,2214,Cook County,24.5
1400000US17031221500,Census Tract 2215; Cook County; Illinois,1231.0,92193.0,1002,30.0,2215,Cook County,16.0
1400000US17031221600,Census Tract 2216; Cook County; Illinois,1943.0,145625.0,773,20.7,2216,Cook County,16.0
1400000US17031222200,Census Tract 2222; Cook County; Illinois,2451.0,176711.0,524,32.1,2222,Cook County,16.6
1400000US17031222500,Census Tract 2225; Cook County; Illinois,1967.0,159468.0,250,24.4,2225,Cook County,14.8
1400000US17031222600,Census Tract 2226; Cook County; Illinois,1678.0,97632.0,406,30.8,2226,Cook County,20.6
1400000US17031222700,Census Tract 2227; Cook County; Illinois,1660.0,88158.0,478,42.7,2227,Cook County,22.6
1400000US17031222800,Census Tract 2228; Cook County; Illinois,1474.0,73403.0,394,40.1,2228,Cook County,24.1
1400000US17031222900,Census Tract 2229; Cook County; Illinois,1648.0,92386.0,242,20.7,2229,Cook County,21.4
1400000US17031230100,Census Tract 2301; Cook County; Illinois,1464.0,84453.0,348,55.5,2301,Cook County,20.8
1400000US17031230200,Census Tract 2302; Cook County; Illinois,1427.0,96471.0,345,30.7,2302,Cook County,17.8
1400000US17031230300,Census Tract 2303; Cook County; Illinois,1467.0,68229.0,165,43.0,2303,Cook County,25.8
1400000US17031230400,Census Tract 2304; Cook County; Illinois,1481.0,104050.0,326,57.7,2304,Cook County,17.1
1400000US17031230500,Census Tract 2305; Cook County; Illinois,988.0,48371.0,854,52.8,2305,Cook County,24.5
1400000US17031230600,Census Tract 2306; Cook County; Illinois,1333.0,59351.0,1443,47.5,2306,Cook County,27.0
1400000US17031230700,Census Tract 2307; Cook County; Illinois,1504.0,36820.0,1001,50.0,2307,Cook County,49.0
1400000US17031230800,Census Tract 2308; Cook County; Illinois,1446.0,65648.0,86,46.5,2308,Cook County,26.4
1400000US17031230900,Census Tract 2309; Cook County; Illinois,1616.0,71224.0,1346,52.6,2309,Cook County,27.2
1400000US17031231100,Census Tract 2311; Cook County; Illinois,1284.0,60859.0,144,57.6,2311,Cook County,25.3
1400000US17031231200,Census Tract 2312; Cook County; Illinois,1541.0,40122.0,1164,76.3,2312,Cook County,46.1
1400000US17031231500,Census Tract 2315; Cook County; Illinois,1084.0,30637.0,1617,64.1,2315,Cook County,42.5
1400000US17031240200,Census Tract 2402; Cook County; Illinois,1695.0,168862.0,249,34.5,2402,Cook County,12.0
1400000US17031240300,Census Tract 2403; Cook County; Illinois,2224.0,171528.0,289,22.8,2403,Cook County,15.6
1400000US17031240500,Census Tract 2405; Cook County; Illinois,2826.0,184580.0,468,11.8,2405,Cook County,18.4
1400000US17031240600,Census Tract 2406; Cook County; Illinois,2344.0,170625.0,354,36.2,2406,Cook County,16.5
1400000US17031240700,Census Tract 2407; Cook County; Illinois,1597.0,95921.0,516,46.5,2407,Cook County,20.0
1400000US17031240800,Census Tract 2408; Cook County; Illinois,1543.0,79643.0,509,47.7,2408,Cook County,23.2
1400000US17031240900,Census Tract 2409; Cook County; Illinois,1736.0,100854.0,403,39.5,2409,Cook County,20.7
1400000US17031241000,Census Tract 2410; Cook County; Illinois,1810.0,98304.0,629,31.6,2410,Cook County,22.1
1400000US17031241100,Census Tract 2411; Cook County; Illinois,1926.0,101016.0,1189,23.9,2411,Cook County,22.9
1400000US17031241200,Census Tract 2412; Cook County; Illinois,1629.0,151891.0,496,31.9,2412,Cook County,12.9
1400000US17031241300,Census Tract 2413; Cook County; Illinois,2329.0,173929.0,378,23.8,2413,Cook County,16.1
1400000US17031241400,Census Tract 2414; Cook County; Illinois,2539.0,186537.0,1925,20.8,2414,Cook County,16.3
1400000US17031241500,Census Tract 2415; Cook County; Illinois,2424.0,190000.0,815,19.4,2415,Cook County,15.3
1400000US17031241600,Census Tract 2416; Cook County; Illinois,2150.0,117027.0,1348,32.9,2416,Cook County,22.0
1400000US17031242000,Census Tract 2420; Cook County; Illinois,1713.0,137333.0,1598,21.2,2420,Cook County,15.0
1400000US17031242100,Census Tract 2421; Cook County; Illinois,2147.0,219385.0,877,44.6,2421,Cook County,11.7
1400000US17031242200,Census Tract 2422; Cook County; Illinois,2265.0,162976.0,947,22.5,2422,Cook County,16.7
1400000US17031242300,Census Tract 2423; Cook County; Illinois,1997.0,116094.0,774,27.9,2423,Cook County,20.6
1400000US17031242400,Census Tract 2424; Cook County; Illinois,1921.0,110795.0,1133,26.3,2424,Cook County,20.8
1400000US17031242500,Census Tract 2425; Cook County; Illinois,1857.0,97438.0,1096,41.2,2425,Cook County,22.9
1400000US17031242600,Census Tract 2426; Cook County; Illinois,1751.0,96607.0,1693,46.2,2426,Cook County,21.7
1400000US17031242700,Census Tract 2427; Cook County; Illinois,1600.0,82351.0,511,44.0,2427,Cook County,23.3
1400000US17031242800,Census Tract 2428; Cook County; Illinois,1953.0,180750.0,290,40.0,2428,Cook County,13.0
1400000US17031242900,Census Tract 2429; Cook County; Illinois,1819.0,141645.0,416,23.6,2429,Cook County,15.4
1400000US17031243000,Census Tract 2430; Cook County; Illinois,2081.0,149280.0,609,24.1,2430,Cook County,16.7
1400000US17031243100,Census Tract 2431; Cook County; Illinois,1741.0,125000.0,405,49.1,2431,Cook County,16.7
1400000US17031243200,Census Tract 2432; Cook County; Illinois,2189.0,123750.0,512,46.1,2432,Cook County,21.2
1400000US17031243300,Census Tract 2433; Cook County; Illinois,2146.0,128000.0,1081,36.9,2433,Cook County,20.1
1400000US17031243400,Census Tract 2434; Cook County; Illinois,1899.0,125278.0,846,39.5,2434,Cook County,18.2
1400000US17031243500,Census Tract 2435; Cook County; Illinois,2542.0,157283.0,1805,28.8,2435,Cook County,19.4
1400000US17031250200,Census Tract 2502; Cook County; Illinois,1020.0,45956.0,409,71.4,2502,Cook County,26.6
1400000US17031250300,Census Tract 2503; Cook County; Illinois,1256.0,60573.0,828,60.4,2503,Cook County,24.9
1400000US17031250400,Census Tract 2504; Cook County; Illinois,1392.0,47723.0,923,59.0,2504,Cook County,35.0
1400000US17031250500,Census Tract 2505; Cook County; Illinois,1514.0,102237.0,326,59.8,2505,Cook County,17.8
1400000US17031250700,Census Tract 2507; Cook County; Illinois,1249.0,50858.0,1639,56.4,2507,Cook County,29.5
1400000US17031250800,Census Tract 2508; Cook County; Illinois,1258.0,77414.0,226,39.8,2508,Cook County,19.5
1400000US17031251000,Census Tract 2510; Cook County; Illinois,1143.0,40625.0,196,76.0,2510,Cook County,33.8
1400000US17031251100,Census Tract 2511; Cook County; Illinois,1179.0,43370.0,1036,59.2,2511,Cook County,32.6
1400000US17031251200,Census Tract 2512; Cook County; Illinois,972.0,60064.0,436,60.8,2512,Cook County,19.4
1400000US17031251300,Census Tract 2513; Cook County; Illinois,1160.0,43138.0,1032,50.6,2513,Cook County,32.3
1400000US17031251400,Census Tract 2514; Cook County; Illinois,988.0,24160.0,1743,53.9,2514,Cook County,49.1
1400000US17031251500,Census Tract 2515; Cook County; Illinois,1153.0,54938.0,853,64.7,2515,Cook County,25.2
1400000US17031251600,Census Tract 2516; Cook County; Illinois,1238.0,46869.0,477,37.1,2516,Cook County,31.7
1400000US17031251700,Census Tract 2517; Cook County; Illinois,1308.0,55750.0,227,69.2,2517,Cook County,28.2
1400000US17031251800,Census Tract 2518; Cook County; Illinois,1303.0,34220.0,1214,68.9,2518,Cook County,45.7
1400000US17031251900,Census Tract 2519; Cook County; Illinois,1003.0,42677.0,1821,56.9,2519,Cook County,28.2
1400000US17031252000,Census Tract 2520; Cook County; Illinois,1162.0,36645.0,1816,49.3,2520,Cook County,38.1
1400000US17031252101,Census Tract 2521.01; Cook County; Illinois,1056.0,51250.0,521,32.8,2521.01,Cook County,24.7
1400000US17031252102,Census Tract 2521.02; Cook County; Illinois,1319.0,52049.0,1528,62.5,2521.02,Cook County,30.4
1400000US17031252201,Census Tract 2522.01; Cook County; Illinois,1251.0,49100.0,614,73.9,2522.01,Cook County,30.6
1400000US17031252202,Census Tract 2522.02; Cook County; Illinois,1156.0,46875.0,1292,45.5,2522.02,Cook County,29.6
1400000US17031260100,Census Tract 2601; Cook County; Illinois,491.0,15817.0,588,59.2,2601,Cook County,37.3
1400000US17031260200,Census Tract 2602; Cook County; Illinois,1142.0,49250.0,330,48.8,2602,Cook County,27.8
1400000US17031260500,Census Tract 2605; Cook County; Illinois,1493.0,54417.0,312,74.0,2605,Cook County,32.9
1400000US17031260600,Census Tract 2606; Cook County; Illinois,1372.0,50368.0,293,69.3,2606,Cook County,32.7
1400000US17031260700,Census Tract 2607; Cook County; Illinois,1285.0,67986.0,256,65.6,2607,Cook County,22.7
1400000US17031260800,Census Tract 2608; Cook County; Illinois,1312.0,35462.0,599,65.6,2608,Cook County,44.4
1400000US17031260900,Census Tract 2609; Cook County; Illinois,1255.0,23495.0,290,59.3,2609,Cook County,64.1
1400000US17031261000,Census Tract 2610; Cook County; Illinois,1420.0,47708.0,605,43.8,2610,Cook County,35.7
1400000US17031270500,Census Tract 2705; Cook County; Illinois,928.0,24181.0,464,73.1,2705,Cook County,46.1
1400000US17031271200,Census Tract 2712; Cook County; Illinois,1579.0,32905.0,281,49.8,2712,Cook County,57.6
1400000US17031271300,Census Tract 2713; Cook County; Illinois,833.0,45488.0,257,83.3,2713,Cook County,22.0
1400000US17031271400,Census Tract 2714; Cook County; Illinois,1224.0,41591.0,449,55.7,2714,Cook County,35.3
1400000US17031271500,Census Tract 2715; Cook County; Illinois,1418.0,52390.0,282,38.3,2715,Cook County,32.5
1400000US17031271800,Census Tract 2718; Cook County; Illinois,1744.0,90331.0,211,43.6,2718,Cook County,23.2
1400000US17031280100,Census Tract 2801; Cook County; Illinois,2450.0,146383.0,4131,19.7,2801,Cook County,20.1
1400000US17031280400,Census Tract 2804; Cook County; Illinois,986.0,40699.0,548,35.0,2804,Cook County,29.1
1400000US17031280800,Census Tract 2808; Cook County; Illinois,1267.0,30231.0,372,78.5,2808,Cook County,50.3
1400000US17031280900,Census Tract 2809; Cook County; Illinois,558.0,46471.0,319,25.4,2809,Cook County,14.4
1400000US17031281900,Census Tract 2819; Cook County; Illinois,2103.0,121838.0,3313,35.0,2819,Cook County,20.7
1400000US17031282700,Census Tract 2827; Cook County; Illinois,2141.0,103942.0,516,44.0,2827,Cook County,24.7
1400000US17031282800,Census Tract 2828; Cook County; Illinois,1769.0,110313.0,415,39.0,2828,Cook County,19.2
1400000US17031283200,Census Tract 2832; Cook County; Illinois,1371.0,66404.0,522,54.2,2832,Cook County,24.8
1400000US17031283800,Census Tract 2838; Cook County; Illinois,1256.0,85972.0,841,43.8,2838,Cook County,17.5
1400000US17031290900,Census Tract 2909; Cook County; Illinois,1175.0,57753.0,983,41.7,2909,Cook County,24.4
1400000US17031291600,Census Tract 2916; Cook County; Illinois,2119.0,118906.0,454,31.1,2916,Cook County,21.4
1400000US17031292200,Census Tract 2922; Cook County; Illinois,1134.0,50547.0,672,44.5,2922,Cook County,26.9
1400000US17031292400,Census Tract 2924; Cook County; Illinois,1252.0,41733.0,495,43.2,2924,Cook County,36.0
1400000US17031292500,Census Tract 2925; Cook County; Illinois,1302.0,56283.0,939,50.5,2925,Cook County,27.8
1400000US17031300500,Census Tract 3005; Cook County; Illinois,1194.0,87721.0,519,40.8,3005,Cook County,16.3
1400000US17031300600,Census Tract 3006; Cook County; Illinois,1186.0,59097.0,618,37.1,3006,Cook County,24.1
1400000US17031300700,Census Tract 3007; Cook County; Illinois,863.0,48435.0,944,47.1,3007,Cook County,21.4
1400000US17031300800,Census Tract 3008; Cook County; Illinois,1164.0,36349.0,808,56.7,3008,Cook County,38.4
1400000US17031300900,Census Tract 3009; Cook County; Illinois,928.0,32378.0,859,54.4,3009,Cook County,34.4
1400000US17031301100,Census Tract 3011; Cook County; Illinois,1054.0,52881.0,547,59.2,3011,Cook County,23.9
1400000US17031301200,Census Tract 3012; Cook County; Illinois,1057.0,48160.0,1421,53.3,3012,Cook County,26.3
1400000US17031301600,Census Tract 3016; Cook County; Illinois,969.0,43077.0,343,75.2,3016,Cook County,27.0
1400000US17031301701,Census Tract 3017.01; Cook County; Illinois,1104.0,58678.0,753,50.7,3017.01,Cook County,22.6
1400000US17031301702,Census Tract 3017.02; Cook County; Illinois,894.0,76579.0,648,9.4,3017.02,Cook County,14.0
1400000US17031301801,Census Tract 3018.01; Cook County; Illinois,1116.0,51235.0,451,39.9,3018.01,Cook County,26.1
1400000US17031301802,Census Tract 3018.02; Cook County; Illinois,1034.0,32165.0,585,70.3,3018.02,Cook County,38.6
1400000US17031301803,Census Tract 3018.03; Cook County; Illinois,984.0,62102.0,772,45.2,3018.03,Cook County,19.0
1400000US17031310200,Census Tract 3102; Cook County; Illinois,1809.0,104167.0,525,46.1,3102,Cook County,20.8
1400000US17031310300,Census Tract 3103; Cook County; Illinois,1264.0,78906.0,523,44.2,3103,Cook County,19.2
1400000US17031310400,Census Tract 3104; Cook County; Illinois,1604.0,83271.0,380,41.6,3104,Cook County,23.1
1400000US17031310500,Census Tract 3105; Cook County; Illinois,1288.0,63070.0,455,30.8,3105,Cook County,24.5
1400000US17031310600,Census Tract 3106; Cook County; Illinois,1517.0,86938.0,2077,27.5,3106,Cook County,20.9
1400000US17031310700,Census Tract 3107; Cook County; Illinois,1374.0,76111.0,544,52.8,3107,Cook County,21.7
1400000US17031310800,Census Tract 3108; Cook County; Illinois,1298.0,69435.0,1261,37.4,3108,Cook County,22.4
1400000US17031310900,Census Tract 3109; Cook County; Illinois,1366.0,84571.0,1167,31.0,3109,Cook County,19.4
1400000US17031320101,Census Tract 3201.01; Cook County; Illinois,2658.0,125862.0,3636,45.7,3201.01,Cook County,25.3
1400000US17031320102,Census Tract 3201.02; Cook County; Illinois,2270.0,97725.0,2060,53.0,3201.02,Cook County,27.9
1400000US17031320400,Census Tract 3204; Cook County; Illinois,2301.0,145278.0,279,69.2,3204,Cook County,19.0
1400000US17031320600,Census Tract 3206; Cook County; Illinois,2475.0,118670.0,2623,37.6,3206,Cook County,25.0
1400000US17031330102,Census Tract 3301.02; Cook County; Illinois,2545.0,120182.0,4456,56.8,3301.02,Cook County,25.4
1400000US17031330103,Census Tract 3301.03; Cook County; Illinois,1902.0,97758.0,2532,49.8,3301.03,Cook County,23.3
1400000US17031340300,Census Tract 3403; Cook County; Illinois,1160.0,53030.0,401,61.3,3403,Cook County,26.2
1400000US17031340400,Census Tract 3404; Cook County; Illinois,1612.0,40583.0,440,66.1,3404,Cook County,47.7
1400000US17031340500,Census Tract 3405; Cook County; Illinois,819.0,62288.0,602,38.4,3405,Cook County,15.8
1400000US17031340600,Census Tract 3406; Cook County; Illinois,384.0,21279.0,445,40.0,3406,Cook County,21.7
1400000US17031350100,Census Tract 3501; Cook County; Illinois,1387.0,58295.0,1491,51.5,3501,Cook County,28.6
1400000US17031350400,Census Tract 3504; Cook County; Illinois,577.0,20515.0,617,38.6,3504,Cook County,33.8
1400000US17031351000,Census Tract 3510; Cook County; Illinois,1362.0,61736.0,2278,47.4,3510,Cook County,26.5
1400000US17031351100,Census Tract 3511; Cook County; Illinois,381.0,15921.0,1012,55.7,3511,Cook County,28.7
1400000US17031351500,Census Tract 3515; Cook County; Illinois,1650.0,77206.0,343,32.1,3515,Cook County,25.6
1400000US17031360200,Census Tract 3602; Cook County; Illinois,998.0,26143.0,735,59.3,3602,Cook County,45.8
1400000US17031380100,Census Tract 3801; Cook County; Illinois,520.0,80216.0,534,73.4,3801,Cook County,7.8
1400000US17031380200,Census Tract 3802; Cook County; Illinois,550.0,17138.0,1056,64.3,3802,Cook County,38.5
1400000US17031380600,Census Tract 3806; Cook County; Illinois,1372.0,49134.0,1635,53.5,3806,Cook County,33.5
1400000US17031381200,Census Tract 3812; Cook County; Illinois,1333.0,46407.0,716,44.6,3812,Cook County,34.5
1400000US17031381400,Census Tract 3814; Cook County; Illinois,1230.0,47931.0,574,43.6,3814,Cook County,30.8
1400000US17031381500,Census Tract 3815; Cook County; Illinois,1013.0,26738.0,301,77.1,3815,Cook County,45.5
1400000US17031381800,Census Tract 3818; Cook County; Illinois,1118.0,43281.0,668,47.5,3818,Cook County,31.0
1400000US17031390100,Census Tract 3901; Cook County; Illinois,989.0,55893.0,406,82.8,3901,Cook County,21.2
1400000US17031390200,Census Tract 3902; Cook County; Illinois,1379.0,110806.0,304,41.4,3902,Cook County,14.9
1400000US17031390400,Census Tract 3904; Cook County; Illinois,1049.0,38507.0,1142,38.5,3904,Cook County,32.7
1400000US17031390500,Census Tract 3905; Cook County; Illinois,1377.0,83938.0,554,49.5,3905,Cook County,19.7
1400000US17031390600,Census Tract 3906; Cook County; Illinois,1368.0,95542.0,543,40.3,3906,Cook County,17.2
1400000US17031390700,Census Tract 3907; Cook County; Illinois,1984.0,73704.0,2060,59.6,3907,Cook County,32.3
1400000US17031400300,Census Tract 4003; Cook County; Illinois,1425.0,90716.0,395,48.6,4003,Cook County,18.9
1400000US17031400400,Census Tract 4004; Cook County; Illinois,1180.0,32235.0,736,53.4,4004,Cook County,43.9
1400000US17031400500,Census Tract 4005; Cook County; Illinois,1114.0,38373.0,1041,57.3,4005,Cook County,34.8
1400000US17031400800,Census Tract 4008; Cook County; Illinois,840.0,23059.0,1287,45.1,4008,Cook County,43.7
1400000US17031410100,Census Tract 4101; Cook County; Illinois,1824.0,63931.0,1110,58.7,4101,Cook County,34.2
1400000US17031410200,Census Tract 4102; Cook County; Illinois,1472.0,56848.0,556,65.5,4102,Cook County,31.1
1400000US17031410500,Census Tract 4105; Cook County; Illinois,1620.0,65240.0,1052,58.6,4105,Cook County,29.8
1400000US17031410600,Census Tract 4106; Cook County; Illinois,1958.0,49475.0,862,63.0,4106,Cook County,47.5
1400000US17031410700,Census Tract 4107; Cook County; Illinois,1456.0,45114.0,844,69.1,4107,Cook County,38.7
1400000US17031410800,Census Tract 4108; Cook County; Illinois,1349.0,71989.0,1106,42.9,4108,Cook County,22.5
1400000US17031410900,Census Tract 4109; Cook County; Illinois,1719.0,73828.0,1260,67.8,4109,Cook County,27.9
1400000US17031411000,Census Tract 4110; Cook County; Illinois,1677.0,70893.0,1722,46.6,4110,Cook County,28.4
1400000US17031411100,Census Tract 4111; Cook County; Illinois,1216.0,117500.0,491,51.3,4111,Cook County,12.4
1400000US17031411200,Census Tract 4112; Cook County; Illinois,1674.0,101071.0,327,53.8,4112,Cook County,19.9
1400000US17031420200,Census Tract 4202; Cook County; Illinois,1391.0,44375.0,573,58.3,4202,Cook County,37.6
1400000US17031420300,Census Tract 4203; Cook County; Illinois,1422.0,42973.0,516,68.0,4203,Cook County,39.7
1400000US17031420400,Census Tract 4204; Cook County; Illinois,1128.0,37946.0,676,60.4,4204,Cook County,35.7
1400000US17031420500,Census Tract 4205; Cook County; Illinois,754.0,22309.0,692,50.9,4205,Cook County,40.6
1400000US17031420600,Census Tract 4206; Cook County; Illinois,1287.0,52989.0,932,27.6,4206,Cook County,29.1
1400000US17031420700,Census Tract 4207; Cook County; Illinois,1171.0,38076.0,783,51.6,4207,Cook County,36.9
1400000US17031420800,Census Tract 4208; Cook County; Illinois,1593.0,47540.0,819,50.9,4208,Cook County,40.2
1400000US17031421200,Census Tract 4212; Cook County; Illinois,1319.0,45550.0,550,77.6,4212,Cook County,34.7
1400000US17031430101,Census Tract 4301.01; Cook County; Illinois,1251.0,31875.0,1451,69.7,4301.01,Cook County,47.1
1400000US17031430102,Census Tract 4301.02; Cook County; Illinois,997.0,52955.0,1876,34.7,4301.02,Cook County,22.6
1400000US17031430200,Census Tract 4302; Cook County; Illinois,1041.0,54479.0,2023,34.1,4302,Cook County,22.9
1400000US17031430300,Census Tract 4303; Cook County; Illinois,1304.0,38542.0,888,56.3,4303,Cook County,40.6
1400000US17031430400,Census Tract 4304; Cook County; Illinois,1220.0,41964.0,824,69.8,4304,Cook County,34.9
1400000US17031430500,Census Tract 4305; Cook County; Illinois,985.0,33322.0,1956,48.9,4305,Cook County,35.5
1400000US17031430600,Census Tract 4306; Cook County; Illinois,1159.0,43479.0,560,60.2,4306,Cook County,32.0
1400000US17031430700,Census Tract 4307; Cook County; Illinois,1306.0,32786.0,982,75.2,4307,Cook County,47.8
1400000US17031430800,Census Tract 4308; Cook County; Illinois,1326.0,61750.0,388,49.2,4308,Cook County,25.8
1400000US17031430900,Census Tract 4309; Cook County; Illinois,859.0,38824.0,536,51.1,4309,Cook County,26.6
1400000US17031431200,Census Tract 4312; Cook County; Illinois,784.0,58661.0,418,50.7,4312,Cook County,16.0
1400000US17031431301,Census Tract 4313.01; Cook County; Illinois,1178.0,47235.0,1342,55.6,4313.01,Cook County,29.9
1400000US17031431302,Census Tract 4313.02; Cook County; Illinois,1081.0,32083.0,1527,68.7,4313.02,Cook County,40.4
1400000US17031431400,Census Tract 4314; Cook County; Illinois,1055.0,48529.0,2604,38.8,4314,Cook County,26.1
1400000US17031440101,Census Tract 4401.01; Cook County; Illinois,1056.0,31894.0,2253,61.3,4401.01,Cook County,39.7
1400000US17031440102,Census Tract 4401.02; Cook County; Illinois,965.0,31563.0,1584,65.5,4401.02,Cook County,36.7
1400000US17031440201,Census Tract 4402.01; Cook County; Illinois,1153.0,39897.0,1536,63.9,4402.01,Cook County,34.7
1400000US17031440202,Census Tract 4402.02; Cook County; Illinois,973.0,34651.0,1050,58.7,4402.02,Cook County,33.7
1400000US17031440300,Census Tract 4403; Cook County; Illinois,1204.0,59227.0,831,66.1,4403,Cook County,24.4
1400000US17031440600,Census Tract 4406; Cook County; Illinois,2045.0,68102.0,107,82.2,4406,Cook County,36.0
1400000US17031440700,Census Tract 4407; Cook County; Illinois,1294.0,81705.0,213,37.1,4407,Cook County,19.0
1400000US17031440800,Census Tract 4408; Cook County; Illinois,980.0,26890.0,574,60.8,4408,Cook County,43.7
1400000US17031440900,Census Tract 4409; Cook County; Illinois,1145.0,56875.0,375,39.5,4409,Cook County,24.2
1400000US17031450300,Census Tract 4503; Cook County; Illinois,1128.0,45869.0,585,45.6,4503,Cook County,29.5
1400000US17031460100,Census Tract 4601; Cook County; Illinois,1117.0,42434.0,539,60.7,4601,Cook County,31.6
1400000US17031460200,Census Tract 4602; Cook County; Illinois,699.0,29022.0,508,55.7,4602,Cook County,28.9
1400000US17031460301,Census Tract 4603.01; Cook County; Illinois,1208.0,44464.0,554,69.7,4603.01,Cook County,32.6
1400000US17031460302,Census Tract 4603.02; Cook County; Illinois,963.0,48263.0,700,54.3,4603.02,Cook County,23.9
1400000US17031460400,Census Tract 4604; Cook County; Illinois,1166.0,70169.0,574,70.2,4604,Cook County,19.9
1400000US17031460500,Census Tract 4605; Cook County; Illinois,914.0,52768.0,1251,49.5,4605,Cook County,20.8
1400000US17031460800,Census Tract 4608; Cook County; Illinois,962.0,36812.0,969,54.5,4608,Cook County,31.4
1400000US17031461000,Census Tract 4610; Cook County; Illinois,347.0,14601.0,663,52.0,4610,Cook County,28.5
1400000US17031470100,Census Tract 4701; Cook County; Illinois,678.0,47054.0,485,32.8,4701,Cook County,17.3
1400000US17031480100,Census Tract 4801; Cook County; Illinois,1116.0,72625.0,264,54.9,4801,Cook County,18.4
1400000US17031480200,Census Tract 4802; Cook County; Illinois,1473.0,52132.0,360,49.4,4802,Cook County,33.9
1400000US17031480300,Census Tract 4803; Cook County; Illinois,1049.0,55772.0,246,39.8,4803,Cook County,22.6
1400000US17031480500,Census Tract 4805; Cook County; Illinois,1236.0,60700.0,422,51.4,4805,Cook County,24.4
1400000US17031490200,Census Tract 4902; Cook County; Illinois,1164.0,60741.0,474,57.8,4902,Cook County,23.0
1400000US17031490500,Census Tract 4905; Cook County; Illinois,1610.0,87917.0,133,42.1,4905,Cook County,22.0
1400000US17031490600,Census Tract 4906; Cook County; Illinois,1668.0,71498.0,124,25.0,4906,Cook County,28.0
1400000US17031490700,Census Tract 4907; Cook County; Illinois,1106.0,41667.0,134,88.8,4907,Cook County,31.9
1400000US17031490800,Census Tract 4908; Cook County; Illinois,956.0,65929.0,395,53.9,4908,Cook County,17.4
1400000US17031490901,Census Tract 4909.01; Cook County; Illinois,1252.0,33398.0,868,66.4,4909.01,Cook County,45.0
1400000US17031490902,Census Tract 4909.02; Cook County; Illinois,1037.0,76333.0,665,57.1,4909.02,Cook County,16.3
1400000US17031491000,Census Tract 4910; Cook County; Illinois,962.0,36915.0,718,79.5,4910,Cook County,31.3
1400000US17031491100,Census Tract 4911; Cook County; Illinois,1174.0,79444.0,378,33.6,4911,Cook County,17.7
1400000US17031491200,Census Tract 4912; Cook County; Illinois,1444.0,57407.0,173,49.7,4912,Cook County,30.2
1400000US17031491300,Census Tract 4913; Cook County; Illinois,1316.0,37745.0,387,61.2,4913,Cook County,41.8
1400000US17031491400,Census Tract 4914; Cook County; Illinois,1303.0,27381.0,874,60.5,4914,Cook County,57.1
1400000US17031500100,Census Tract 5001; Cook County; Illinois,1197.0,73780.0,638,39.0,5001,Cook County,19.5
1400000US17031500200,Census Tract 5002; Cook County; Illinois,1245.0,49028.0,375,66.7,5002,Cook County,30.5
1400000US17031500300,Census Tract 5003; Cook County; Illinois,997.0,52500.0,305,52.5,5003,Cook County,22.8
1400000US17031510100,Census Tract 5101; Cook County; Illinois,1293.0,72543.0,381,64.0,5101,Cook County,21.4
1400000US17031510200,Census Tract 5102; Cook County; Illinois,1661.0,68056.0,481,55.3,5102,Cook County,29.3
1400000US17031510300,Census Tract 5103; Cook County; Illinois,1187.0,36232.0,994,70.0,5103,Cook County,39.3
1400000US17031520100,Census Tract 5201; Cook County; Illinois,748.0,46786.0,212,55.7,5201,Cook County,19.2
1400000US17031520200,Census Tract 5202; Cook County; Illinois,1069.0,47436.0,721,39.9,5202,Cook County,27.0
1400000US17031520300,Census Tract 5203; Cook County; Illinois,1098.0,60639.0,689,36.7,5203,Cook County,21.7
1400000US17031520400,Census Tract 5204; Cook County; Illinois,865.0,50751.0,422,36.5,5204,Cook County,20.5
1400000US17031520500,Census Tract 5205; Cook County; Illinois,1674.0,90651.0,338,34.0,5205,Cook County,22.2
1400000US17031520600,Census Tract 5206; Cook County; Illinois,1346.0,75417.0,207,52.7,5206,Cook County,21.4
1400000US17031530100,Census Tract 5301; Cook County; Illinois,1049.0,30283.0,419,61.8,5301,Cook County,41.6
